source,oxford_pets,eurosat,dtd,food101,oxford_flowers,caltech101,stanford_cars,fgvc_aircraft,ucf101,sun397
caltech101,-1.900000000000001,2.133333333333334,0.8666666666666671,-0.1999999999999981,-0.40000000000000097,,-1.7000000000000028,0.10000000000000024,0.5333333333333314,-0.6666666666666666
food101,0.4333333333333324,0.766666666666668,-0.23333333333333192,,-2.4666666666666663,-0.5666666666666629,0.20000000000000048,0.9666666666666671,-0.9999999999999952,0.6666666666666666
sun397,6.800000000000004,1.5666666666666653,1.5333333333333325,2.200000000000003,2.2666666666666657,1.63333333333334,0.09999999999999905,0.7666666666666663,4.833333333333333,
oxford_pets,,0.06666666666666583,0.03333333333333499,0.4999999999999976,0.46666666666666856,0.06666666666666761,-0.033333333333333805,-0.13333333333333316,0.1333333333333305,0.10000000000000142
